"day","shipping_city","shipping_province","traffic_source","host","referrer","order_count","total_sales","Company.ID"
"2/5/2016","Salem","Oregon","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,508.99,"ID1632"
"2/5/2016","Chino Hills","California","Direct",NA,NA,1,799.77,"ID5044"
"2/6/2016","Richardson","Texas","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,743.98,"ID4191"
"2/7/2016","Annapolis","Maryland","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,893.95,"ID5287"
"2/8/2016","Denver","Colorado","Unknown","infusionsoft.com","jk260.infusionsoft.com/app/linkClick/2176/d35532fb6bf0945c/87992/0684bdb9469f904e",1,743.98,"ID2300"
"2/8/2016","Marietta","Georgia","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,678.96,"ID4504"
"2/8/2016","Charleston","South Carolina","Direct",NA,NA,1,508.98,"ID4771"
"2/8/2016","Grapevine","Texas","Direct",NA,NA,1,678.96,"ID2214"
"2/8/2016","Las Cruces","New Mexico","Search Engine","google.com","www.google.com/url",1,488.99,"ID4506"
"2/8/2016","Long Beach","California","Direct",NA,NA,1,489.39,"ID1091"
"2/8/2016","Dahlonega","Georgia","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,623.99,"ID5036"
"2/8/2016","Rockville","Maryland","Direct",NA,NA,1,508.98,"ID1980"
"2/8/2016","Newark","Ohio","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,3111.99,"ID2480"
"2/8/2016","Oakland","California","Search Engine","google.com","www.google.com/url",1,799.77,"ID4686"
"2/9/2016","Eden Prairie","Minnesota","Direct",NA,NA,1,828.93,"ID2141"
"2/9/2016","Syracuse","New York","Direct",NA,NA,1,197.75,"ID2814"
"2/9/2016","Mooresville","North Carolina","Direct",NA,NA,1,678.96,"ID3089"
"2/9/2016","San Diego","California","Direct",NA,NA,1,3123.35,"ID3329"
"2/9/2016","Encino","California","Direct",NA,NA,1,67.16,"ID3550"
"2/9/2016","Madison","Wisconsin","Direct",NA,NA,1,578.98,"ID3129"
"2/9/2016","Hoyleton","Illinois","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,624,"ID4190"
"2/9/2016","Orlando","Florida","Direct",NA,NA,1,618.96,"ID4505"
"2/9/2016","Catonsville","Maryland","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,793.97,"ID5035"
"2/9/2016","Columbus","Ohio","Direct",NA,NA,3,1526.97,"ID3639"
"2/9/2016","Encino","California","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,827.24,"ID3550"
"2/9/2016","Charlotte","North Carolina","Social","pinterest.com","www.pinterest.com",1,678.96,"ID1979"
"2/10/2016","San Pablo","California","Direct",NA,NA,1,1951.63,"ID1385"
"2/10/2016","Somerville","Massachusetts","Unknown","wahlnetwork.com","wahlnetwork.com/2015/06/03/pomodoro-standdesk-review",1,768.94,"ID2299"
"2/10/2016","San Francisco","California","Direct",NA,NA,1,3047.95,"ID1931"
"2/11/2016","Santa Monica","California","Search Engine","google.com","www.google.com",1,609.28,"ID3216"
"2/11/2016","Pasadena","California","Direct",NA,NA,1,264.81,"ID3094"
"2/11/2016","Pasadena","California","Direct",NA,NA,1,264.81,"ID3151"
"2/11/2016","Pasadena","California","Direct",NA,NA,1,264.81,"ID3212"
"2/11/2016","Pasadena","California","Direct",NA,NA,1,264.81,"ID3661"
"2/11/2016","Pasadena","California","Direct",NA,NA,1,264.81,"ID4829"
"2/11/2016","Austin","Texas","Direct",NA,NA,1,6285.86,"ID4106"
"2/11/2016","Atlanta","Georgia","Direct",NA,NA,1,4032.76,"ID3609"
"2/11/2016","Cleveland","Ohio","Direct",NA,NA,1,1276.32,"ID3363"
"2/11/2016","Sacramento","California","Direct",NA,NA,1,848.13,"ID4651"
"2/11/2016","Des Moines","Iowa","Direct",NA,NA,1,673.99,"ID4147"
"2/11/2016","Vancouver","Washington","Search Engine","google.com","www.google.com",1,488.99,"ID1642"
"2/11/2016","Las Vegas","Nevada","Direct","standdesk.co","www.standdesk.co/cart",1,843.96,"ID2469"
"2/11/2016","San Francisco","California","Search Engine","google.com","www.google.com",1,66.58,"ID2762"
"2/11/2016","Caledonia","Michigan","Direct",NA,NA,1,341.98,"ID4947"
"2/11/2016","Marlton","New Jersey","Search Engine","google.com","www.google.com/url",1,488.99,"ID3868"
"2/11/2016","Bothell","Washington","Search Engine","google.com","www.google.com/url",1,728.95,"ID3556"
"2/12/2016","Vancouver","Washington","Direct",NA,NA,1,399,"ID2637"
"2/12/2016","Chapel Hill","North Carolina","Direct",NA,NA,1,673.99,"ID2711"
"2/12/2016","Savannah","Georgia","Direct",NA,NA,1,843.96,"ID4335"
"2/12/2016","Belleville","Illinois","Search Engine","google.com","www.google.com",1,528.98,"ID3364"
"2/12/2016","Garden City","Kansas","Direct","standdesk.co","tech.standdesk.co",2,1111.5,"ID3052"
"2/12/2016","Olympia","Washington","Direct","standdesk.co","tech.standdesk.co",1,430.51,"ID2595"
"2/12/2016","Dallas","Texas","Direct",NA,NA,1,558.98,"ID3131"
"2/12/2016","Denver","Colorado","Direct",NA,NA,2,634.99,"ID3251"
"2/12/2016","Madison","Wisconsin","Direct",NA,NA,1,2420.69,"ID1411"
"2/12/2016","New York City","New York","Direct",NA,NA,1,9508.47,"ID2788"
"2/13/2016","Lipan","Texas","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,743.98,"ID2277"
"2/14/2016","Rosemount","Minnesota","Direct",NA,NA,1,743.97,"ID4192"
"2/14/2016","Colorado Springs","Colorado","Direct",NA,NA,1,488.99,"ID3871"
"2/16/2016","Eugene","Oregon","Direct",NA,NA,1,488.99,"ID2514"
"2/16/2016","La Crosse","Wisconsin","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,743.98,"ID5021"
"2/16/2016","Durango","Colorado","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,688.96,"ID4683"
"2/16/2016","Los Angeles","California","Direct",NA,NA,1,532.99,"ID1636"
"2/17/2016","Raleigh","North Carolina","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,828.95,"ID5324"
"2/17/2016","Tampa","Florida","Unknown","secureserver.net","email01.secureserver.net/webmail.php",1,49.18,"ID4149"
"2/17/2016","San Diego","California","Direct",NA,NA,1,928.76,"ID2831"
"2/17/2016","Boston","Massachusetts","Direct",NA,NA,1,1736.94,"ID2211"
"2/17/2016","Gainesville","Florida","Search Engine","google.com","www.google.com",1,202.67,"ID2518"
"2/17/2016","Spokane","Washington","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,833.96,"ID1626"
"2/18/2016","Knoxville","Tennessee","Direct",NA,NA,1,3166.52,"ID2650"
"2/18/2016","San Francisco","California","Direct",NA,NA,1,198.42,"ID4705"
"2/18/2016","Sacramento","California","Search Engine","google.com","www.google.com",1,294.63,"ID4651"
"2/18/2016","San Francisco","California","Direct",NA,NA,1,496.05,"ID1931"
"2/18/2016","Springfield","Ohio","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,624,"ID5055"
"2/18/2016","Springfield","Ohio","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,643.99,"ID5055"
"2/18/2016","San Francisco","California","Search Engine","google.com","www.google.com",1,531.77,"ID2646"
"2/18/2016","Dover","Delaware","Search Engine","google.com","www.google.com/url",1,688.96,"ID3024"
"2/18/2016","Oakland","California","Search Engine","google.com","www.google.com",1,447.48,"ID3601"
"2/19/2016","Encino","California","Direct",NA,NA,1,246.06,"ID3550"
"2/19/2016","Cambridge","Massachusetts","Direct",NA,NA,1,488.99,"ID2649"
"2/19/2016","Olympia","Washington","Direct",NA,NA,1,798,"ID2595"
"2/19/2016","Vancouver","Washington","Search Engine","google.com","www.google.com",1,488.99,"ID1642"
"2/19/2016","Bothell","Washington","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,2384.12,"ID3556"
"2/20/2016","Kirkland","Washington","Direct",NA,NA,1,658.96,"ID5289"
"2/21/2016","Atlanta","Georgia","Search Engine","google.com","www.google.com",1,843.96,"ID1382"
"2/21/2016","San Francisco","California","Direct",NA,NA,1,553.51,"ID5000"
"2/21/2016","Atlanta","Georgia","Search Engine","google.com","www.google.com",1,843.96,"ID3641"
"2/21/2016","Garden City","Idaho","Unknown","live.com","col130.mail.live.com",1,743.98,"ID3263"
"2/22/2016","San Diego","California","Search Engine","google.com","www.google.com",1,525.66,"ID3626"
"2/22/2016","San Francisco","California","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,3211.69,"ID4329"
"2/23/2016","San Francisco","California","Direct",NA,NA,1,1791.05,"ID1931"
"2/23/2016","Westbrook","Maine","Direct",NA,NA,1,823.97,"ID2654"
"2/23/2016","Seattle","Washington","Direct",NA,NA,1,2453.25,"ID3329"
"2/23/2016","Ethridge","Tennessee","Direct",NA,NA,1,488.99,"ID3646"
"2/23/2016","Hurst","Texas","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,793.97,"ID2033"
"2/23/2016","San Francisco","California","Search Engine","google.com","www.google.com",1,122.16,"ID4631"
"2/23/2016","Atlanta","Georgia","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,558.98,"ID5159"
"2/23/2016","San Diego","California","Direct",NA,NA,1,923.38,"ID3230"
"2/23/2016","Sacramento","California","Search Engine","google.com","www.google.com",1,98.21,"ID4651"
"2/23/2016","Orlando","Florida","Direct",NA,NA,1,99.99,"ID4505"
"2/23/2016","San Diego","California","Direct",NA,NA,1,67.42,"ID2831"
"2/23/2016","Gilbert","Arizona","Direct",NA,NA,1,748.94,"ID4732"
"2/24/2016","Santa Barbara","California","Direct","standdesk.co","www.standdesk.co/cart",1,842.77,"ID3928"
"2/24/2016","Wake Forest","North Carolina","Direct",NA,NA,1,429.93,"ID1161"
"2/24/2016","Los Angeles","California","Direct",NA,NA,1,532.99,"ID1636"
"2/25/2016","New York","New York","Direct",NA,NA,1,693.99,"ID2585"
"2/25/2016","Huntersville","North Carolina","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,135.01,"ID1435"
"2/25/2016","Austin","Texas","Direct",NA,NA,2,1157.95,"ID1981"
"2/25/2016","Littleton","Colorado","Search Engine","google.com","www.google.com",1,438.99,"ID2652"
"2/25/2016","Portland","Oregon","Search Engine","google.com","www.google.com",1,1868.97,"ID4514"
"2/25/2016","Steamboat Springs","Colorado","Direct",NA,NA,1,648.96,"ID2651"
"2/25/2016","Somerville","Massachusetts","Direct",NA,NA,1,273.83,"ID3374"
"2/26/2016","New Hyde Park","New York","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,608.97,"ID4999"
"2/26/2016","Saint George","Utah","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,793.97,"ID3373"
"2/26/2016","Boulder","Colorado","Direct",NA,NA,2,937.98,"ID4025"
"2/26/2016","Dallas","Texas","Unknown","officesnapshots.com","officesnapshots.com/2012/08/24/7-adjustable-height-desks-that-wont-betray-and-kill-you",1,648.96,"ID2872"
"2/26/2016","Donald","Oregon","Search Engine","google.com","www.google.com",1,1645.81,"ID4076"
"2/26/2016","Los Angeles","California","Direct",NA,NA,1,1744.7,"ID2569"
"2/26/2016","Hollister","Missouri","Direct",NA,NA,1,658.96,"ID2412"
"2/27/2016","Bellevue","Washington","Search Engine","google.com","www.google.com",1,176.6,"ID4515"
"2/29/2016","Hinsdale","Illinois","Search Engine","google.com","www.google.com",1,783.97,"ID2645"
"2/29/2016","Zanesville","Ohio","Direct",NA,NA,1,608.97,"ID1982"
"2/29/2016","Exton","Pennsylvania","Direct",NA,NA,1,743.98,"ID2760"
"2/29/2016","Grapevine","Texas","Direct",NA,NA,1,2515.88,"ID2214"
"2/29/2016","Boulder","Colorado","Direct",NA,NA,1,518.98,"ID4025"
"2/29/2016","Raleigh","North Carolina","Direct",NA,NA,1,83.97,"ID1161"
"2/29/2016","San Francisco","California","Direct",NA,NA,1,770.99,"ID4017"
"2/29/2016","Redmond","Washington","Direct",NA,NA,1,793.97,"ID1228"
"2/29/2016","Livingston","Texas","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,983.95,"ID2260"
"2/29/2016","High Point","North Carolina","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,259.96,"ID1161"
"2/29/2016","Oldsmar","Florida","Direct",NA,NA,1,1836.9,"ID3093"
"2/29/2016","Missoula","Montana","Direct","standdesk.co","www.standdesk.co",1,468.99,"ID2083"
"2/29/2016","Cumming","Georgia","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,608.97,"ID2084"
"2/29/2016","Roy","Utah","Direct",NA,NA,1,608.97,"ID4070"
"3/1/2016","Santa Barbara","California","Direct",NA,NA,1,40.83,"ID3928"
"3/1/2016","Spokane","Washington","Direct",NA,NA,1,194.41,"ID1626"
"3/1/2016","Sunnyvale","California","Search Engine","google.com","www.google.com",1,447.48,"ID2315"
"3/1/2016","New York City","New York","Direct",NA,NA,1,11228.34,"ID4329"
"3/1/2016","Chino Hills","California","Direct",NA,NA,1,40.83,"ID5044"
"3/1/2016","Charleston","South Carolina","Direct",NA,NA,1,793.97,"ID1162"
"3/2/2016","Sunnyside","Washington","Direct",NA,NA,1,2532.12,"ID2086"
"3/2/2016","Temecula","California","Direct",NA,NA,1,86,"ID2271"
"3/2/2016","Grapevine","Texas","Search Engine","google.com","www.google.com",1,2984.95,"ID2214"
"3/2/2016","Santa Monica","California","Direct","standdesk.co","www.standdesk.co",1,382.49,"ID1366"
"3/2/2016","Chagrin Falls","Ohio","Direct",NA,NA,1,1995,"ID1557"
"3/2/2016","Pico Rivera","California","Search Engine","google.com","www.google.com",1,592.18,"ID4773"
"3/2/2016","Saco","Maine","Direct",NA,NA,1,559.48,"ID1563"
"3/3/2016","West Harrison","New York","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,969.96,"ID3704"
"3/3/2016","Mcallen","Texas","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,702.4,"ID4571"
"3/3/2016","Bellflower","California","Unknown","github.com","github.com",1,934.56,"ID2476"
"3/3/2016","Boston","Massachusetts","Direct",NA,NA,1,572.54,"ID2879"
"3/3/2016","Houston","Texas","Direct",NA,NA,1,4650.84,"ID4456"
"3/4/2016","Bellevue","Washington","Search Engine","google.com","www.google.com",1,475.34,"ID4515"
"3/4/2016","Oakland","California","Search Engine","google.com","www.google.com",1,740.86,"ID1349"
"3/4/2016","Dodgeville","Wisconsin","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,666.38,"ID4660"
"3/4/2016","San Jose","California","Direct","standdesk.co","www.standdesk.co/account/login",1,1565.53,"ID3057"
"3/4/2016","Bothell","Washington","Direct","standdesk.co","www.standdesk.co/cart",1,1135.79,"ID3556"
"3/4/2016","Hackensack","New Jersey","Search Engine","google.com","www.google.com",1,644.68,"ID2586"
"3/4/2016","Alachua","Florida","Unknown","ultidev","ultidev/browse/ADMIN-10277",1,578.39,"ID1230"
"3/5/2016","Woburn","Massachusetts","Search Engine","google.com","www.google.com",1,70.87,"ID2657"
"3/5/2016","Portland","Oregon","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,614.07,"ID2316"
"3/6/2016","Pearland","Texas","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,637.32,"ID3974"
"3/7/2016","Fort Myers","Florida","Direct",NA,NA,1,1962.77,"ID3706"
"3/7/2016","San Francisco","California","Direct",NA,NA,1,2055.13,"ID1985"
"3/7/2016","Wake Forest","North Carolina","Direct",NA,NA,1,599.72,"ID3978"
"3/7/2016","Oakland","California","Search Engine","google.com","www.google.com",1,447.41,"ID2422"
"3/7/2016","Venice","California","Search Engine","google.com","www.google.com",1,658.97,"ID1382"
"3/7/2016","Green Bay","Wisconsin","Direct",NA,NA,1,1374.2,"ID2929"
"3/8/2016","Livermore","California","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,584.37,"ID1437"
"3/9/2016","Columbia","Maryland","Direct",NA,NA,1,923.3,"ID5392"
"3/9/2016","Tallahassee","Florida","Direct",NA,NA,1,853.52,"ID2143"
"3/9/2016","New York City","New York","Direct",NA,NA,1,12296.26,"ID2263"
"3/9/2016","Tampa","Florida","Search Engine","google.com","www.google.com/url",1,1135.17,"ID3929"
"3/9/2016","San Francisco","California","Direct",NA,NA,1,4230.1,"ID2155"
"3/9/2016","San Diego","California","Search Engine","google.com","www.google.com",1,587.11,"ID2091"
"3/9/2016","San Diego","California","Search Engine","google.com","www.google.com",1,664.44,"ID1684"
"3/10/2016","Washington","District Of Columbia","Direct",NA,NA,1,126.61,"ID4656"
"3/10/2016","Lakeview","Oregon","Search Engine","google.com","www.google.com/url",1,979.28,"ID1556"
"3/10/2016","Nashville","Tennessee","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,939.83,"ID1168"
"3/10/2016","Greenwood","Arkansas","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,1363.78,"ID2370"
"3/10/2016","Wilmington","Vermont","Direct",NA,NA,1,647.42,"ID1079"
"3/10/2016","San Francisco","California","Direct",NA,NA,1,5119.7,"ID1499"
"3/10/2016","Garden City","Kansas","Direct",NA,NA,1,44.29,"ID3052"
"3/10/2016","Durham","North Carolina","Direct",NA,NA,1,6996.21,"ID1928"
"3/11/2016","New York City","New York","Direct",NA,NA,1,749.56,"ID1622"
"3/11/2016","Los Angeles","California","Direct",NA,NA,1,458.57,"ID4387"
"3/11/2016","Sonoma","California","Direct",NA,NA,1,63.11,"ID1106"
"3/11/2016","San Francisco","California","Direct",NA,NA,1,4797.56,"ID4329"
"3/11/2016","Knoxville","Iowa","Direct",NA,NA,1,445.12,"ID3709"
"3/11/2016","Colorado Springs","Colorado","Direct",NA,NA,1,26500,"ID1923"
"3/11/2016","New York City","New York","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,831.17,"ID1233"
"3/11/2016","Chicago","Illinois","Search Engine","yahoo.com","r.search.yahoo.com/_ylt=A0LEVjObn.NWMK0AfNknnIlQ;_ylu=X3oDMTByOHZyb21tBGNvbG8DYmYxBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1457786907/RO=10/RU=https%3a%2f%2fwww.standdesk.co%2f/RK=0/RS=dPIOLhY6Z0RrBTdYYWWKTnl_Or8-",1,121.36,"ID1977"
"3/11/2016","Dover","New Hampshire","Direct",NA,NA,1,544.24,"ID3178"
"3/11/2016","Cannon Falls","Minnesota","Direct",NA,NA,1,480.12,"ID3647"
"3/13/2016","Asheville","North Carolina","Direct",NA,NA,1,40.48,"ID3358"
"3/14/2016","San Francisco","California","Direct",NA,NA,1,452.3,"ID1643"
"3/14/2016","Brooklyn","New York","Direct",NA,NA,1,2954.83,"ID2843"
"3/14/2016","San Diego","California","Direct",NA,NA,1,976.45,"ID3230"
"3/14/2016","Huntington Beach","California","Direct","standdesk.co","www.standdesk.co/cart",1,709.82,"ID3319"
"3/15/2016","Los Angeles","California","Direct",NA,NA,1,736.98,"ID4278"
"3/15/2016","Richardson","Texas","Direct",NA,NA,1,456.38,"ID4270"
"3/16/2016","Barrington","New Hampshire","Direct",NA,NA,1,794.6,"ID2660"
"3/17/2016","San Jose","California","Search Engine","google.com","www.google.com",1,1067.28,"ID1601"
"3/17/2016","Glendora","California","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,836.77,"ID5043"
"3/17/2016","Thousand Oaks","California","Direct",NA,NA,2,1061.42,"ID2987"
"3/17/2016","Mountain View","California","Direct",NA,NA,1,2573.55,"ID1603"
"3/17/2016","New York City","New York","Direct",NA,NA,1,967.01,"ID5115"
"3/17/2016","Vancouver","Washington","Direct",NA,NA,1,883.95,"ID3713"
"3/18/2016","San Diego","California","Search Engine","google.com","mail.google.com/mail/mu/mp/838",1,8561.58,"ID2041"
"3/18/2016","Dyersburg","Tennessee","Direct","standdesk.co","tech.standdesk.co",1,773.76,"ID3611"
"3/18/2016","Kansas City","Missouri","Unknown","gadgetreview.com","www.gadgetreview.com/10-of-the-best-standing-desks",1,1006.64,"ID2039"
"3/18/2016","El Segundo","California","Direct",NA,NA,1,2501.06,"ID1459"
"3/18/2016","Milpitas","California","Search Engine","google.com","www.google.com",1,888.09,"ID1733"
"3/19/2016","Denver","Colorado","Search Engine","google.com","www.google.com",1,616.92,"ID2093"
"3/19/2016","Green Bay","Wisconsin","Direct",NA,NA,1,128.87,"ID2929"
"3/20/2016","Portland","Maine","Direct",NA,NA,1,692.93,"ID2654"
"3/21/2016","La Vergne","Tennessee","Direct",NA,NA,1,807.07,"ID3754"
"3/21/2016","Seattle","Washington","Direct","standdesk.co","www.standdesk.co/pages/our-standing-desk-buyer-guide",1,1845.19,"ID1234"
"3/21/2016","Santa Cruz","California","Direct",NA,NA,1,7099.95,"ID4082"
"3/21/2016","Lakewood","California","Direct","standdesk.co","www.standdesk.co/cart",1,682.49,"ID1294"
"3/21/2016","Brooklyn","New York","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,593.78,"ID5070"
"3/21/2016","Saint Louis","Missouri","Direct",NA,NA,1,44.17,"ID5010"
"3/22/2016","Hillsboro","Oregon","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,923.02,"ID4279"
"3/22/2016","Birmingham","Alabama","Direct","standdesk.co","www.standdesk.co/7085617/checkouts/4451f9452778f971bfb20c073667e88e",1,765.03,"ID4801"
"3/22/2016","Redwood City","California","Direct",NA,NA,1,3730.2,"ID4735"
"3/22/2016","Portland","Oregon","Search Engine","google.com","www.google.com",1,550.08,"ID1632"
"3/23/2016","Oakland","California","Direct",NA,NA,1,1457.6,"ID2930"
"3/23/2016","Sunnyside","Washington","Direct",NA,NA,1,664.37,"ID4777"
"3/24/2016","Oxnard","California","Unknown","infusionsoft.com","jk260.infusionsoft.com/app/linkClick/1530/30d56f01599bb037/94066/ba8adfa6e1271967",1,242.86,"ID2712"
"3/24/2016","Littleton","Colorado","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,1885.34,"ID4225"
"3/24/2016","Bothell","Washington","Search Engine","google.com","www.google.com/url",1,771.15,"ID3556"
"3/24/2016","Salt Lake City","Utah","Direct","standdesk.co","tech.standdesk.co",1,2133.36,"ID3773"
"3/24/2016","Glen Burnie","Maryland","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,571.68,"ID2875"
"3/24/2016","Charlottesville","Virginia","Search Engine","google.com","www.google.com",1,643.78,"ID4615"
"3/24/2016","Denver","Colorado","Direct",NA,NA,1,430.11,"ID3681"
"3/25/2016","Mill Valley","California","Search Engine","google.com","www.google.com",1,196.32,"ID3393"
"3/25/2016","Austin","Texas","Direct",NA,NA,1,636.81,"ID4662"
"3/25/2016","Washington","District Of Columbia","Direct","standdesk.co","tech.standdesk.co",1,899.17,"ID1886"
"3/26/2016","Chandler","Arizona","Direct",NA,NA,1,628.89,"ID2139"
"3/27/2016","San Francisco","California","Direct",NA,NA,1,590.14,"ID3163"
"3/28/2016","San Francisco","California","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",2,3587.81,"ID4329"
"3/28/2016","Atlanta","Georgia","Unknown","secureserver.net","email15.secureserver.net/webmail.php",1,419.41,"ID2925"
"3/28/2016","Cuyahoga Falls","Ohio","Direct",NA,NA,1,643.78,"ID1388"
"3/28/2016","New York City","New York","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,399.41,"ID2912"
"3/28/2016","Jersey City","New Jersey","Direct","standdesk.co","www.standdesk.co/7085617/checkouts/b6176b89d4aa084f1b3d80d9abc92593",1,449.41,"ID1188"
"3/28/2016","Oakland","California","Search Engine","google.com","www.google.com",1,727.16,"ID3601"
"3/28/2016","Cincinnati","Ohio","Direct",NA,NA,1,106.72,"ID1333"
"3/28/2016","Durham","North Carolina","Direct",NA,NA,1,1406.97,"ID1928"
"3/28/2016","Clemson","South Carolina","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,862.77,"ID5141"
"3/29/2016","Portland","Oregon","Direct",NA,NA,1,3198.22,"ID4778"
"3/29/2016","Cincinnati","Ohio","Search Engine","google.com","www.google.com",1,719.68,"ID2121"
"3/29/2016","Los Angeles","California","Direct",NA,NA,1,920.21,"ID3533"
"3/29/2016","Mountain View","California","Direct",NA,NA,1,584.03,"ID2897"
"3/29/2016","New York City","New York","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,3520.48,"ID2585"
"3/29/2016","Austin","Texas","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,1044.42,"ID1728"
"3/29/2016","Chattanooga","Tennessee","Direct",NA,NA,1,793.97,"ID2143"
"3/30/2016","Knoxville","Iowa","Direct",NA,NA,1,892.19,"ID3709"
"3/30/2016","Berkeley","California","Unknown","werockyourweb.com","www.werockyourweb.com/best-adjustable-standing-desk",1,816.45,"ID1676"
"3/30/2016","Germantown","Tennessee","Direct",NA,NA,1,441.71,"ID5071"
"3/30/2016","Tucson","Arizona","Search Engine","msn.com","www.msn.com/en-us/money/searchresults",1,624.41,"ID1843"
"3/30/2016","Van Nuys","California","Search Engine","google.com","www.google.com",1,199.56,"ID1164"
"3/30/2016","Meridian","Idaho","Direct",NA,NA,1,3744.73,"ID3179"
"3/31/2016","Lehi","Utah","Search Engine","google.com","www.google.com",1,622.13,"ID2400"
"3/31/2016","Eugene","Oregon","Direct",NA,NA,1,549.83,"ID1313"
"4/1/2016","Santa Monica","California","Direct",NA,NA,1,1617.72,"ID1409"
"4/1/2016","Pleasanton","California","Search Engine","google.com","www.google.com",1,65.91,"ID1061"
"4/1/2016","Seattle","Washington","Direct",NA,NA,1,552.94,"ID3688"
"4/1/2016","Pleasant View","Tennessee","Direct",NA,NA,1,3747.98,"ID3680"
"4/1/2016","Birmingham","Alabama","Direct",NA,NA,1,65.41,"ID4801"
"4/1/2016","Santa Monica","California","Direct",NA,NA,1,56.19,"ID1677"
"4/3/2016","Frisco","Texas","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,564.88,"ID1785"
"4/3/2016","Manchester","Connecticut","Direct",NA,NA,1,1096.44,"ID3162"
"4/3/2016","Colorado Springs","Colorado","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,514.76,"ID2348"
"4/4/2016","Houston","Texas","Direct",NA,NA,1,601.81,"ID4456"
"4/4/2016","Temecula","California","Search Engine","google.com","www.google.com",1,663.81,"ID2271"
"4/4/2016","Temecula","California","Direct",NA,NA,1,65.36,"ID2271"
"4/5/2016","San Francisco","California","Direct",NA,NA,1,99.12,"ID4705"
"4/5/2016","Hudson","Ohio","Search Engine","google.com","www.google.com/url",1,169.79,"ID4780"
"4/5/2016","Hume","California","Search Engine","google.com","www.google.com/url",1,586.89,"ID2723"
"4/5/2016","Wilmington","North Carolina","Direct","standdesk.co","www.standdesk.co/products/build-your-standing-desk",1,571.35,"ID4813"
"4/5/2016","Thiensville","Wisconsin","Direct","standdesk.co","worklife.standdesk.co/typ-sale-entry",1,806.59,"ID1481"
"4/6/2016","San Francisco","California","Direct","standdesk.co","www.standdesk.co/collections/our-best-standing-desk-accessories/products/ergonomic-keyboard-tray",1,122.03,"ID5419"
"4/6/2016","Oakland","California","Direct",NA,NA,1,162.63,"ID2930"
